id_cxc,estado_pago,vlr_original,vlr_pendiente_pago,producto,tipo_transaccion,rango_monto,prob_pago,valor_esperado_recuperar,valor_en_riesgo
1474,PENDIENTE,326.5,326.5,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.03,326.47
2142,PARCIAL,330.1,50.58,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.01,50.57
2821,PARCIAL,333.71,57.05,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.01,57.04
3474,PARCIAL,337.31,63.65,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.01,63.64
4160,PENDIENTE,340.92,340.92,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.03,340.89
4830,PARCIAL,344.52,77.24,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.01,77.23
5515,PARCIAL,348.13,84.23,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.01,84.22
6203,PARCIAL,351.73,91.34,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.01,91.33
6901,PARCIAL,355.34,98.58,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.01,98.57
7575,PARCIAL,358.94,105.95,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.01,105.94
8256,PARCIAL,362.55,113.44,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.01,113.43
8940,PARCIAL,366.15,121.07,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.01,121.06
10304,PENDIENTE,373.36,373.36,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.04,373.32
10979,PARCIAL,376.97,144.71,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.01,144.7
11651,PARCIAL,380.57,152.84,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.02,152.82
12326,PARCIAL,384.18,161.11,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.02,161.09
13010,PARCIAL,387.78,169.5,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.02,169.48
13697,PARCIAL,391.39,178.02,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.02,178.0
15076,PARCIAL,398.6,195.44,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.02,195.42
15757,PENDIENTE,402.2,402.2,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.04,402.16
16423,PARCIAL,405.8,213.37,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.02,213.35
17100,PENDIENTE,409.41,409.41,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.04,409.37
17782,PARCIAL,413.01,231.82,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.02,231.8
18467,PARCIAL,416.62,241.24,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.02,241.22
19144,PENDIENTE,420.22,420.22,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.04,420.18
19832,PARCIAL,423.83,260.45,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.03,260.42
20496,PARCIAL,427.43,270.25,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.03,270.22
21185,PARCIAL,431.04,280.18,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.0001,0.03,280.15
127,PAGADO,1243.0,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9991,0.0,0.0
814,PAGADO,1232.97,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9995,0.0,0.0
1501,PAGADO,1222.95,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.999,0.0,0.0
2849,PAGADO,1202.9,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.995,0.0,0.0
3502,PAGADO,1192.88,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9992,0.0,0.0
4187,PAGADO,1182.85,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9984,0.0,0.0
5543,PAGADO,1162.8,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9994,0.0,0.0
6230,PAGADO,1152.78,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9992,0.0,0.0
6931,PAGADO,1142.75,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9993,0.0,0.0
7602,PAGADO,1132.73,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9991,0.0,0.0
8283,PAGADO,1122.71,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9994,0.0,0.0
8969,PAGADO,1112.68,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9994,0.0,0.0
9661,PAGADO,1102.66,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9992,0.0,0.0
10330,PAGADO,1092.63,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.999,0.0,0.0
11007,PAGADO,1082.61,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9994,0.0,0.0
12357,PAGADO,1062.56,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9994,0.0,0.0
13037,PAGADO,1052.54,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9993,0.0,0.0
13726,PAGADO,1042.51,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9992,0.0,0.0
14418,PAGADO,1032.49,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9992,0.0,0.0
15102,PAGADO,1022.46,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9984,0.0,0.0
15786,PAGADO,1012.44,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9993,0.0,0.0
16451,PAGADO,1002.42,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9993,0.0,0.0
17127,PAGADO,992.39,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9991,0.0,0.0
18495,PAGADO,972.34,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.999,0.0,0.0
19173,PAGADO,962.32,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9977,0.0,0.0
19860,PAGADO,952.3,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9986,0.0,0.0
20522,PAGADO,942.27,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9992,0.0,0.0
21214,PAGADO,932.25,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,1. BAJO (<1K),0.9993,0.0,0.0
104,PAGADO,7270.09,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9609,0.0,0.0
791,PAGADO,7352.17,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9047,0.0,0.0
1478,PAGADO,7434.25,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.8892,0.0,0.0
2825,PAGADO,7598.41,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.924,0.0,0.0
3479,PAGADO,7680.49,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9291,0.0,0.0
4165,PAGADO,7762.57,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9511,0.0,0.0
4834,PAGADO,7844.66,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9187,0.0,0.0
5520,PAGADO,7926.74,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9516,0.0,0.0
6207,PAGADO,8008.82,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9299,0.0,0.0
8261,PAGADO,8255.06,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9289,0.0,0.0
8945,PAGADO,8337.15,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9175,0.0,0.0
9639,PAGADO,8419.23,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9187,0.0,0.0
10983,PAGADO,8583.39,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9609,0.0,0.0
11656,PAGADO,8665.47,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9383,0.0,0.0
12331,PAGADO,8747.55,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9078,0.0,0.0
13014,PAGADO,8829.64,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9299,0.0,0.0
14396,PAGADO,8993.8,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9187,0.0,0.0
15080,PAGADO,9075.88,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9077,0.0,0.0
15762,PAGADO,9157.96,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9176,0.0,0.0
16427,PARCIAL,9240.04,2274.94,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.4494,1022.36,1252.58
17104,PAGADO,9322.13,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.92,0.0,0.0
17787,PAGADO,9404.21,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9187,0.0,0.0
18471,PAGADO,9486.29,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.933,0.0,0.0
20501,PAGADO,9732.53,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.923,0.0,0.0
700,PAGADO,4521.63,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9985,0.0,0.0
1383,PAGADO,3522.15,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9868,0.0,0.0
2045,PAGADO,3544.33,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9976,0.0,0.0
2731,PAGADO,3172.46,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.993,0.0,0.0
3381,PAGADO,2780.72,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9994,0.0,0.0
4067,PAGADO,3736.25,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.999,0.0,0.0
4738,PAGADO,5872.97,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9968,0.0,0.0
5420,PAGADO,5713.07,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9971,0.0,0.0
6104,PAGADO,4440.69,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9985,0.0,0.0
6804,PAGADO,4129.14,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9971,0.0,0.0
7484,PAGADO,5083.53,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9973,0.0,0.0
8163,PAGADO,4168.08,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9989,0.0,0.0
8847,PAGADO,3604.58,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9989,0.0,0.0
9542,PAGADO,4614.24,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9985,0.0,0.0
10207,PAGADO,3037.9,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9989,0.0,0.0
10887,PAGADO,6146.87,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9979,0.0,0.0
11563,PAGADO,5886.41,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9963,0.0,0.0
12234,PAGADO,2591.29,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.999,0.0,0.0
12916,PAGADO,3794.09,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9993,0.0,0.0
13604,PAGADO,4378.5,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.999,0.0,0.0
14980,PAGADO,3975.54,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.998,0.0,0.0
15675,PAGADO,2596.64,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.999,0.0,0.0
16331,PAGADO,5976.97,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9976,0.0,0.0
17014,PAGADO,2340.27,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9985,0.0,0.0
17691,PAGADO,3760.16,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.999,0.0,0.0
18372,PAGADO,3172.96,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9976,0.0,0.0
19049,PAGADO,3621.65,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9988,0.0,0.0
19736,PAGADO,3953.0,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9984,0.0,0.0
20405,PAGADO,5560.66,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,3. ALTO (5K-20K),0.9952,0.0,0.0
21090,PAGADO,4401.06,0.0,AHORRO,CARGO FISCAL TRANSACCIONAL,2. MEDIO (1K-5K),0.9987,0.0,0.0
196,PAGADO,3012.3,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9995,0.0,0.0
885,PAGADO,2409.34,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.999,0.0,0.0
1571,PAGADO,2598.95,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9994,0.0,0.0
2235,PAGADO,2216.22,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9983,0.0,0.0
3570,PAGADO,2025.41,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9989,0.0,0.0
4925,PAGADO,1467.45,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9992,0.0,0.0
5609,PAGADO,3003.59,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9989,0.0,0.0
6301,PAGADO,1883.9,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9993,0.0,0.0
7001,PAGADO,2049.38,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.999,0.0,0.0
7669,PAGADO,1432.11,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9988,0.0,0.0
8348,PAGADO,1913.7,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9993,0.0,0.0
10397,PAGADO,3279.05,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9989,0.0,0.0
11744,PAGADO,2049.3,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9991,0.0,0.0
12423,PAGADO,3328.45,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9995,0.0,0.0
13106,PAGADO,3024.04,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9983,0.0,0.0
13796,PAGADO,3127.88,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9992,0.0,0.0
14487,PAGADO,2138.07,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.999,0.0,0.0
15177,PAGADO,2803.92,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9989,0.0,0.0
15850,PAGADO,2879.58,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9953,0.0,0.0
16524,PAGADO,2650.14,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9991,0.0,0.0
17875,PAGADO,1772.84,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.999,0.0,0.0
18561,PAGADO,2084.33,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9979,0.0,0.0
19243,PAGADO,2532.02,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.998,0.0,0.0
19928,PAGADO,2934.24,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9978,0.0,0.0
20593,PAGADO,2616.92,0.0,AHORRO,COBRO SERVICIO TRANSPORTE,2. MEDIO (1K-5K),0.9988,0.0,0.0
75,PAGADO,75.38,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9997,0.0,0.0
770,PAGADO,70.12,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9996,0.0,0.0
1453,PAGADO,73.32,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9991,0.0,0.0
2120,PAGADO,68.82,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9944,0.0,0.0
2799,PAGADO,67.2,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9973,0.0,0.0
3451,PAGADO,72.95,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9949,0.0,0.0
4136,PAGADO,72.42,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9998,0.0,0.0
4805,PAGADO,70.49,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9997,0.0,0.0
5489,PAGADO,75.85,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9996,0.0,0.0
6177,PAGADO,67.4,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9997,0.0,0.0
6879,PAGADO,67.67,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9995,0.0,0.0
7549,PAGADO,71.6,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9991,0.0,0.0
8234,PAGADO,70.6,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9979,0.0,0.0
8916,PAGADO,68.46,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9944,0.0,0.0
9613,PAGADO,73.9,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9997,0.0,0.0
10959,PAGADO,69.68,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9997,0.0,0.0
11630,PAGADO,74.18,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9996,0.0,0.0
12305,PAGADO,74.86,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9997,0.0,0.0
12990,PAGADO,69.15,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9961,0.0,0.0
13672,PAGADO,72.77,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9997,0.0,0.0
14371,PAGADO,66.32,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9997,0.0,0.0
15735,PAGADO,75.29,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9974,0.0,0.0
16402,PAGADO,75.68,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9974,0.0,0.0
17079,PAGADO,67.65,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9996,0.0,0.0
17759,PAGADO,72.79,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9977,0.0,0.0
18446,PAGADO,75.66,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9977,0.0,0.0
19119,PAGADO,72.29,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.999,0.0,0.0
19807,PAGADO,68.06,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9955,0.0,0.0
20472,PAGADO,71.17,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9996,0.0,0.0
21162,PAGADO,72.0,0.0,CORRIENTE,CARGO FISCAL TRANSACCIONAL,1. BAJO (<1K),0.9997,0.0,0.0
1216,PENDIENTE,8898.72,8898.72,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.89,8897.83
3221,PARCIAL,9196.76,1572.35,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.16,1572.19
3895,PENDIENTE,9296.11,9296.11,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.93,9295.18
4566,PENDIENTE,9395.46,9395.46,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.94,9394.52
5243,PARCIAL,9494.81,2128.68,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.21,2128.47
6626,PARCIAL,9693.5,2517.18,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.25,2516.93
7323,PENDIENTE,9792.85,9792.85,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.98,9791.87
7994,PARCIAL,9892.2,2919.79,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.29,2919.5
8677,PARCIAL,9991.54,3126.39,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.31,3126.08
9364,PARCIAL,10090.89,3336.5,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.33,3336.17
10046,PARCIAL,10190.24,3550.15,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.36,3549.79
10710,PENDIENTE,10289.59,10289.59,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,1.03,10288.56
11387,PENDIENTE,10388.93,10388.93,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,1.04,10387.89
12065,PARCIAL,10488.28,4212.23,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.42,4211.81
12744,PARCIAL,10587.63,4439.97,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.44,4439.53
13434,PENDIENTE,10686.98,10686.98,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,1.07,10685.91
14808,PARCIAL,10885.67,5144.36,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.51,5143.85
15502,PARCIAL,10985.02,5386.2,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.54,5385.66
16162,PENDIENTE,11084.37,11084.37,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,1.11,11083.26
16844,PARCIAL,11183.72,5880.47,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.59,5879.88
17510,PARCIAL,11283.06,6132.89,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.61,6132.28
18208,PARCIAL,11382.41,6388.84,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.64,6388.2
18881,PARCIAL,11481.76,6648.31,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.66,6647.65
19562,PARCIAL,11581.11,6911.31,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.69,6910.62
20919,PARCIAL,11779.8,7447.87,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,0.74,7447.13
21585,PENDIENTE,11879.15,11879.15,AHORRO,COMISION CONSULTA SALDO,3. ALTO (5K-20K),0.0001,1.19,11877.96
298,PAGADO,17421.36,0.0,AHORRO,COMISION TRASLADO DISPOSITIVO,3. ALTO (5K-20K),0.9984,0.0,0.0
991,PAGADO,20574.04,0.0,AHORRO,COMISION TRASLADO DISPOSITIVO,4. MUY ALTO (>20K),0.9992,0.0,0.0
2335,PAGADO,11264.12,0.0,AHORRO,COMISION TRASLADO DISPOSITIVO,3. ALTO (5K-20K),0.9991,0.0,0.0
3014,PAGADO,17869.92,0.0,AHORRO,COMISION TRASLADO DISPOSITIVO,3. ALTO (5K-20K),0.9985,0.0,0.0
3674,PAGADO,12651.32,0.0,AHORRO,COMISION TRASLADO DISPOSITIVO,3. ALTO (5K-20K),0.9992,0.0,0.0
4347,PAGADO,11382.78,0.0,AHORRO,COMISION TRASLADO DISPOSITIVO,3. ALTO (5K-20K),0.9971,0.0,0.0
5706,PAGADO,18152.95,0.0,AHORRO,COMISION TRASLADO DISPOSITIVO,3. ALTO (5K-20K),0.9991,0.0,0.0
6402,PAGADO,15852.56,0.0,AHORRO,COMISION TRASLADO DISPOSITIVO,3. ALTO (5K-20K),0.9995,0.0,0.0
7103,PAGADO,8857.95,0.0,AHORRO,COMISION TRASLADO DISPOSITIVO,3. ALTO (5K-20K),0.9982,0.0,0.0
7772,PAGADO,8226.68,0.0,AHORRO,COMISION TRASLADO DISPOSITIVO,3. ALTO (5K-20K),0.9996,0.0,0.0
